#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
233	 25 	 Li 	 Li 	 3.599325269672706e-05 	 3.599325269672706e-05
233	 0 	 H2 	 H2 	 1.40501195684474e-06 	 1.40501195684474e-06
233	 2 	 FLi 	 LiF 	 0.006795862973499838 	 0.006795862973499838
233	 14 	 N2O 	 N2O 	 0.003852684995290705 	 0.003852684995290705
233	 10 	 NO 	 NO 	 9.089483238750116e-05 	 9.089483238750116e-05
233	 13 	 O3 	 O3 	 0.004120191354621137 	 0.004120191354621137
233	 1 	 N2 	 N2 	 9.751174556104999e-06 	 9.751174556104999e-06
233	 8 	 HLi 	 LiH 	 3.273452278205894e-07 	 3.273452278205894e-07
233	 18 	 H3N 	 NH3 	 0.0010217722588447653 	 0.0010217722588447653
233	 6 	 C2H2 	 C2H2 	 0.00010438528710713764 	 0.00010438528710713764
233	 7 	 CO 	 OC 	 0.00033250022863908667 	 0.00033250022863908667
233	 11 	 NO2 	 NO2 	 0.004646053314528503 	 0.004646053314528503
233	 5 	 F2 	 F2 	 0.00030356322787469434 	 0.00030356322787469434
233	 9 	 Na2 	 Na2 	 3.290300369104737e-05 	 3.290300369104737e-05
233	 19 	 HO 	 OH 	 4.181962267396813e-05 	 4.181962267396813e-05
233	 22 	 CH4O 	 CH4O 	 0.00028131788874301007 	 0.00028131788874301007
233	 21 	 HN2O 	 HON2 	 0.005290697280258924 	 0.005290697280258924
233	 3 	 CHN 	 CNH 	 0.0025602104333001577 	 0.0025602104333001577
233	 16 	 CH2 	 CH2 	 0.003568280335218456 	 0.003568280335218456
233	 23 	 HF2 	 HF2 	 0.0035040059727050395 	 0.0035040059727050395
233	 17 	 H2O 	 OH2 	 0.0005688836113504718 	 0.0005688836113504718
233	 12 	 HN 	 NH 	 0.0014726825514540464 	 0.0014726825514540464
233	 15 	 CH3 	 CH3 	 6.164702379619539e-05 	 6.164702379619539e-05
233	 24 	 C 	 C 	 0.00010019737283733222 	 0.00010019737283733222
233	 20 	 CH 	 CH 	 2.0343792492029664e-06 	 2.0343792492029664e-06
233	 4 	 CO2 	 CO2 	 0.006368314487673386 	 0.006368314487673386
234	 0 	 H2 	 H2 	 1.24991657510763e-06 	 1.24991657510763e-06
234	 13 	 O3 	 O3 	 0.004118776580226847 	 0.004118776580226847
234	 25 	 Li 	 Li 	 4.031948554981057e-05 	 4.031948554981057e-05
234	 21 	 HN2O 	 HON2 	 0.0052906974097720735 	 0.0052906974097720735
234	 8 	 HLi 	 LiH 	 3.8965479824211557e-07 	 3.8965479824211557e-07
234	 18 	 H3N 	 NH3 	 0.0010214623684282713 	 0.0010214623684282713
234	 24 	 C 	 C 	 0.00010040776164935085 	 0.00010040776164935085
234	 4 	 CO2 	 CO2 	 0.00635530280985534 	 0.00635530280985534
234	 3 	 CHN 	 CNH 	 0.0025555118378660243 	 0.0025555118378660243
234	 15 	 CH3 	 CH3 	 6.18174883560219e-05 	 6.18174883560219e-05
234	 7 	 CO 	 OC 	 0.0003320487013531177 	 0.0003320487013531177
234	 2 	 FLi 	 LiF 	 0.006794943418309255 	 0.006794943418309255
234	 10 	 NO 	 NO 	 9.085496443263057e-05 	 9.085496443263057e-05
234	 20 	 CH 	 CH 	 2.032749627742881e-06 	 2.032749627742881e-06
234	 22 	 CH4O 	 CH4O 	 0.00028131757084487956 	 0.00028131757084487956
234	 9 	 Na2 	 Na2 	 3.2833026185322196e-05 	 3.2833026185322196e-05
234	 5 	 F2 	 F2 	 0.00030281585664166766 	 0.00030281585664166766
234	 1 	 N2 	 N2 	 9.728958933398534e-06 	 9.728958933398534e-06
234	 19 	 HO 	 OH 	 4.1527771466917025e-05 	 4.1527771466917025e-05
234	 17 	 H2O 	 OH2 	 0.0005693582152307648 	 0.0005693582152307648
234	 23 	 HF2 	 HF2 	 0.003504003179253979 	 0.003504003179253979
234	 11 	 NO2 	 NO2 	 0.0046399322959402994 	 0.0046399322959402994
234	 6 	 C2H2 	 C2H2 	 0.00010254681506012774 	 0.00010254681506012774
234	 12 	 HN 	 NH 	 0.0014714102709670973 	 0.0014714102709670973
234	 14 	 N2O 	 N2O 	 0.0038568127617369806 	 0.0038568127617369806
234	 16 	 CH2 	 CH2 	 0.0035683827093858584 	 0.0035683827093858584
235	 14 	 N2O 	 N2O 	 0.0038421714376155325 	 0.0038421714376155325
235	 15 	 CH3 	 CH3 	 6.176071474472948e-05 	 6.176071474472948e-05
235	 0 	 H2 	 H2 	 1.1685162137631468e-06 	 1.1685162137631468e-06
235	 6 	 C2H2 	 C2H2 	 0.00010469399719130752 	 0.00010469399719130752
235	 16 	 CH2 	 CH2 	 0.003568746856075787 	 0.003568746856075787
235	 23 	 HF2 	 HF2 	 0.0035039999619136996 	 0.0035039999619136996
235	 4 	 CO2 	 CO2 	 0.006361480952472411 	 0.006361480952472411
235	 8 	 HLi 	 LiH 	 3.5175492430669727e-07 	 3.5175492430669727e-07
235	 19 	 HO 	 OH 	 4.161100200664853e-05 	 4.161100200664853e-05
235	 2 	 FLi 	 LiF 	 0.006796782739514515 	 0.006796782739514515
235	 20 	 CH 	 CH 	 2.0600052564376757e-06 	 2.0600052564376757e-06
235	 9 	 Na2 	 Na2 	 3.2899236493849316e-05 	 3.2899236493849316e-05
235	 7 	 CO 	 OC 	 0.00033244838534733764 	 0.00033244838534733764
235	 11 	 NO2 	 NO2 	 0.0046203966422701005 	 0.0046203966422701005
235	 5 	 F2 	 F2 	 0.00030279388781884523 	 0.00030279388781884523
235	 18 	 H3N 	 NH3 	 0.001022135194238802 	 0.001022135194238802
235	 3 	 CHN 	 CNH 	 0.0025554919138203055 	 0.0025554919138203055
235	 1 	 N2 	 N2 	 9.409408543200349e-06 	 9.409408543200349e-06
235	 17 	 H2O 	 OH2 	 0.0005726573175764617 	 0.0005726573175764617
235	 22 	 CH4O 	 CH4O 	 0.0002813168294729783 	 0.0002813168294729783
235	 13 	 O3 	 O3 	 0.0041263049710364074 	 0.0041263049710364074
235	 24 	 C 	 C 	 0.00010016103635554076 	 0.00010016103635554076
235	 12 	 HN 	 NH 	 0.0014728825020696 	 0.0014728825020696
235	 21 	 HN2O 	 HON2 	 0.0052906962002150755 	 0.0052906962002150755
235	 25 	 Li 	 Li 	 3.8155249702033644e-05 	 3.8155249702033644e-05
235	 10 	 NO 	 NO 	 9.092890726664596e-05 	 9.092890726664596e-05
236	 23 	 HF2 	 HF2 	 0.00350400115757509 	 0.00350400115757509
236	 25 	 Li 	 Li 	 3.7588826899231115e-05 	 3.7588826899231115e-05
236	 6 	 C2H2 	 C2H2 	 9.934407711656048e-05 	 9.934407711656048e-05
236	 7 	 CO 	 OC 	 0.000333035972045848 	 0.000333035972045848
236	 17 	 H2O 	 OH2 	 0.0005716980830372827 	 0.0005716980830372827
236	 14 	 N2O 	 N2O 	 0.0038510105686025316 	 0.0038510105686025316
236	 11 	 NO2 	 NO2 	 0.0046168431577027986 	 0.0046168431577027986
236	 20 	 CH 	 CH 	 2.045309688763924e-06 	 2.045309688763924e-06
236	 16 	 CH2 	 CH2 	 0.0035667784193566753 	 0.0035667784193566753
236	 5 	 F2 	 F2 	 0.00030328483921911566 	 0.00030328483921911566
236	 10 	 NO 	 NO 	 9.084033902784484e-05 	 9.084033902784484e-05
236	 24 	 C 	 C 	 0.00010011700267043724 	 0.00010011700267043724
236	 13 	 O3 	 O3 	 0.004116383312610228 	 0.004116383312610228
236	 22 	 CH4O 	 CH4O 	 0.00028131768034447076 	 0.00028131768034447076
236	 0 	 H2 	 H2 	 1.1172560292798573e-06 	 1.1172560292798573e-06
236	 1 	 N2 	 N2 	 9.797956292889856e-06 	 9.797956292889856e-06
236	 15 	 CH3 	 CH3 	 6.175621613800948e-05 	 6.175621613800948e-05
236	 19 	 HO 	 OH 	 4.150093467627692e-05 	 4.150093467627692e-05
236	 9 	 Na2 	 Na2 	 3.2896691349650174e-05 	 3.2896691349650174e-05
236	 12 	 HN 	 NH 	 0.0014718640772181531 	 0.0014718640772181531
236	 8 	 HLi 	 LiH 	 3.306428627473006e-07 	 3.306428627473006e-07
236	 21 	 HN2O 	 HON2 	 0.005290696354631086 	 0.005290696354631086
236	 4 	 CO2 	 CO2 	 0.006363669127975438 	 0.006363669127975438
236	 18 	 H3N 	 NH3 	 0.0010213965326687443 	 0.0010213965326687443
236	 3 	 CHN 	 CNH 	 0.0025586638071894187 	 0.0025586638071894187
236	 2 	 FLi 	 LiF 	 0.00679524780274623 	 0.00679524780274623
237	 0 	 H2 	 H2 	 1.1027677287776977e-06 	 1.1027677287776977e-06
237	 10 	 NO 	 NO 	 9.117601254607145e-05 	 9.117601254607145e-05
237	 21 	 HN2O 	 HON2 	 0.00529070424875415 	 0.00529070424875415
237	 25 	 Li 	 Li 	 3.814093971670511e-05 	 3.814093971670511e-05
237	 2 	 FLi 	 LiF 	 0.006789629618065613 	 0.006789629618065613
237	 9 	 Na2 	 Na2 	 3.284307607823068e-05 	 3.284307607823068e-05
237	 11 	 NO2 	 NO2 	 0.004621595310620401 	 0.004621595310620401
237	 18 	 H3N 	 NH3 	 0.0010221954736384076 	 0.0010221954736384076
237	 12 	 HN 	 NH 	 0.0014717391827242202 	 0.0014717391827242202
237	 14 	 N2O 	 N2O 	 0.0038490692599038577 	 0.0038490692599038577
237	 1 	 N2 	 N2 	 8.927554068877014e-06 	 8.927554068877014e-06
237	 24 	 C 	 C 	 0.00010027732418618029 	 0.00010027732418618029
237	 3 	 CHN 	 CNH 	 0.002560140470326731 	 0.002560140470326731
237	 13 	 O3 	 O3 	 0.00411295408617067 	 0.00411295408617067
237	 22 	 CH4O 	 CH4O 	 0.0002813176281735212 	 0.0002813176281735212
237	 16 	 CH2 	 CH2 	 0.003568304128951439 	 0.003568304128951439
237	 15 	 CH3 	 CH3 	 6.202181149788851e-05 	 6.202181149788851e-05
237	 5 	 F2 	 F2 	 0.00030368469648730216 	 0.00030368469648730216
237	 8 	 HLi 	 LiH 	 3.698554110188775e-07 	 3.698554110188775e-07
237	 19 	 HO 	 OH 	 4.150138924388598e-05 	 4.150138924388598e-05
237	 7 	 CO 	 OC 	 0.00033480795584274735 	 0.00033480795584274735
237	 20 	 CH 	 CH 	 2.04333562173437e-06 	 2.04333562173437e-06
237	 23 	 HF2 	 HF2 	 0.0035040057514980176 	 0.0035040057514980176
237	 4 	 CO2 	 CO2 	 0.006377532809401634 	 0.006377532809401634
237	 17 	 H2O 	 OH2 	 0.0005701677105119213 	 0.0005701677105119213
237	 6 	 C2H2 	 C2H2 	 0.00010398862137993657 	 0.00010398862137993657
238	 7 	 CO 	 OC 	 0.0003336239270266189 	 0.0003336239270266189
238	 12 	 HN 	 NH 	 0.0014721150265778105 	 0.0014721150265778105
238	 0 	 H2 	 H2 	 1.1317653743569853e-06 	 1.1317653743569853e-06
238	 14 	 N2O 	 N2O 	 0.0038495608691386245 	 0.0038495608691386245
238	 23 	 HF2 	 HF2 	 0.0035040002960675604 	 0.0035040002960675604
238	 20 	 CH 	 CH 	 6.939632547232635e-07 	 6.939632547232635e-07
238	 5 	 F2 	 F2 	 0.0003028213060850799 	 0.0003028213060850799
238	 6 	 C2H2 	 C2H2 	 9.863126618915696e-05 	 9.863126618915696e-05
238	 16 	 CH2 	 CH2 	 0.003566657806929655 	 0.003566657806929655
238	 13 	 O3 	 O3 	 0.004113831609354998 	 0.004113831609354998
238	 10 	 NO 	 NO 	 9.047377500652273e-05 	 9.047377500652273e-05
238	 11 	 NO2 	 NO2 	 0.004634376267177705 	 0.004634376267177705
238	 19 	 HO 	 OH 	 4.155448526421855e-05 	 4.155448526421855e-05
238	 22 	 CH4O 	 CH4O 	 0.0002813180034620972 	 0.0002813180034620972
238	 17 	 H2O 	 OH2 	 0.0005722849009968965 	 0.0005722849009968965
238	 15 	 CH3 	 CH3 	 6.203335344114919e-05 	 6.203335344114919e-05
238	 1 	 N2 	 N2 	 9.72659539443819e-06 	 9.72659539443819e-06
238	 24 	 C 	 C 	 0.00010020354732840408 	 0.00010020354732840408
238	 8 	 HLi 	 LiH 	 3.3129326488850276e-07 	 3.3129326488850276e-07
238	 2 	 FLi 	 LiF 	 0.006783705936901113 	 0.006783705936901113
238	 21 	 HN2O 	 HON2 	 0.005290698662011001 	 0.005290698662011001
238	 4 	 CO2 	 CO2 	 0.006366327896519889 	 0.006366327896519889
238	 18 	 H3N 	 NH3 	 0.0010209737936760761 	 0.0010209737936760761
238	 3 	 CHN 	 CNH 	 0.0025566565164612722 	 0.0025566565164612722
238	 9 	 Na2 	 Na2 	 3.289727130404598e-05 	 3.289727130404598e-05
238	 25 	 Li 	 Li 	 3.810139164006962e-05 	 3.810139164006962e-05
239	 13 	 O3 	 O3 	 0.00410924528313129 	 0.00410924528313129
239	 8 	 HLi 	 LiH 	 3.493187156199498e-07 	 3.493187156199498e-07
239	 4 	 CO2 	 CO2 	 0.00636443403242864 	 0.00636443403242864
239	 18 	 H3N 	 NH3 	 0.0010208751450114383 	 0.0010208751450114383
239	 22 	 CH4O 	 CH4O 	 0.0002813184976822724 	 0.0002813184976822724
239	 15 	 CH3 	 CH3 	 6.218340067711089e-05 	 6.218340067711089e-05
239	 10 	 NO 	 NO 	 9.047590122335119e-05 	 9.047590122335119e-05
239	 11 	 NO2 	 NO2 	 0.004627460258237905 	 0.004627460258237905
239	 20 	 CH 	 CH 	 6.87847361369463e-07 	 6.87847361369463e-07
239	 17 	 H2O 	 OH2 	 0.0005697524388100074 	 0.0005697524388100074
239	 0 	 H2 	 H2 	 1.1486262550420249e-06 	 1.1486262550420249e-06
239	 9 	 Na2 	 Na2 	 3.289793741484536e-05 	 3.289793741484536e-05
239	 6 	 C2H2 	 C2H2 	 0.00010491881379530957 	 0.00010491881379530957
239	 5 	 F2 	 F2 	 0.0003035287771179539 	 0.0003035287771179539
239	 21 	 HN2O 	 HON2 	 0.00529070033102709 	 0.00529070033102709
239	 25 	 Li 	 Li 	 3.553962563229101e-05 	 3.553962563229101e-05
239	 23 	 HF2 	 HF2 	 0.003504001999644137 	 0.003504001999644137
239	 12 	 HN 	 NH 	 0.0014720661285928794 	 0.0014720661285928794
239	 7 	 CO 	 OC 	 0.00033374731344894027 	 0.00033374731344894027
239	 1 	 N2 	 N2 	 9.802099731138772e-06 	 9.802099731138772e-06
239	 3 	 CHN 	 CNH 	 0.002560055617343321 	 0.002560055617343321
239	 2 	 FLi 	 LiF 	 0.006780028214582776 	 0.006780028214582776
239	 16 	 CH2 	 CH2 	 0.0035662556617414307 	 0.0035662556617414307
239	 19 	 HO 	 OH 	 4.152731972703812e-05 	 4.152731972703812e-05
239	 14 	 N2O 	 N2O 	 0.0038519189912050787 	 0.0038519189912050787
239	 24 	 C 	 C 	 0.00010037910495058564 	 0.00010037910495058564
240	 0 	 H2 	 H2 	 1.334903245151697e-06 	 1.334903245151697e-06
240	 9 	 Na2 	 Na2 	 3.284573652851153e-05 	 3.284573652851153e-05
240	 2 	 FLi 	 LiF 	 0.006789733645438248 	 0.006789733645438248
240	 22 	 CH4O 	 CH4O 	 0.00028131774159639714 	 0.00028131774159639714
240	 6 	 C2H2 	 C2H2 	 9.891761244879783e-05 	 9.891761244879783e-05
240	 10 	 NO 	 NO 	 9.102595489906263e-05 	 9.102595489906263e-05
240	 1 	 N2 	 N2 	 9.371841940874826e-06 	 9.371841940874826e-06
240	 13 	 O3 	 O3 	 0.0041239809936037585 	 0.0041239809936037585
240	 16 	 CH2 	 CH2 	 0.0035678924310470136 	 0.0035678924310470136
240	 14 	 N2O 	 N2O 	 0.0038500543795728964 	 0.0038500543795728964
240	 24 	 C 	 C 	 0.00010025293109774218 	 0.00010025293109774218
240	 21 	 HN2O 	 HON2 	 0.005290696564219597 	 0.005290696564219597
240	 8 	 HLi 	 LiH 	 3.8078649069573167e-07 	 3.8078649069573167e-07
240	 25 	 Li 	 Li 	 3.642932263918509e-05 	 3.642932263918509e-05
240	 18 	 H3N 	 NH3 	 0.0010211463002462778 	 0.0010211463002462778
240	 12 	 HN 	 NH 	 0.0014720337187538143 	 0.0014720337187538143
240	 23 	 HF2 	 HF2 	 0.0035040033252015674 	 0.0035040033252015674
240	 19 	 HO 	 OH 	 4.158378835128195e-05 	 4.158378835128195e-05
240	 15 	 CH3 	 CH3 	 6.171535959781865e-05 	 6.171535959781865e-05
240	 17 	 H2O 	 OH2 	 0.0005700187881265352 	 0.0005700187881265352
240	 3 	 CHN 	 CNH 	 0.002556563188261578 	 0.002556563188261578
240	 11 	 NO2 	 NO2 	 0.004625516914568652 	 0.004625516914568652
240	 4 	 CO2 	 CO2 	 0.006371689919324399 	 0.006371689919324399
240	 7 	 CO 	 OC 	 0.00033384613570870355 	 0.00033384613570870355
240	 5 	 F2 	 F2 	 0.00030282825714887977 	 0.00030282825714887977
240	 20 	 CH 	 CH 	 2.0420672035573905e-06 	 2.0420672035573905e-06
241	 17 	 H2O 	 OH2 	 0.0005659057304041699 	 0.0005659057304041699
241	 25 	 Li 	 Li 	 3.881233110010418e-05 	 3.881233110010418e-05
241	 20 	 CH 	 CH 	 2.0527111900947923e-06 	 2.0527111900947923e-06
241	 14 	 N2O 	 N2O 	 0.0038520354597781753 	 0.0038520354597781753
241	 4 	 CO2 	 CO2 	 0.006367563134011339 	 0.006367563134011339
241	 22 	 CH4O 	 CH4O 	 0.00028131907177981813 	 0.00028131907177981813
241	 0 	 H2 	 H2 	 1.2360603708917696e-06 	 1.2360603708917696e-06
241	 2 	 FLi 	 LiF 	 0.006781404910113395 	 0.006781404910113395
241	 19 	 HO 	 OH 	 4.156437740380167e-05 	 4.156437740380167e-05
241	 5 	 F2 	 F2 	 0.0003028759649632474 	 0.0003028759649632474
241	 7 	 CO 	 OC 	 0.0003320571796603445 	 0.0003320571796603445
241	 18 	 H3N 	 NH3 	 0.001021425003844737 	 0.001021425003844737
241	 24 	 C 	 C 	 0.0001001936337459833 	 0.0001001936337459833
241	 13 	 O3 	 O3 	 0.0041187618578857315 	 0.0041187618578857315
241	 8 	 HLi 	 LiH 	 3.7678159291337047e-07 	 3.7678159291337047e-07
241	 15 	 CH3 	 CH3 	 6.209392610653859e-05 	 6.209392610653859e-05
241	 1 	 N2 	 N2 	 9.76490283849826e-06 	 9.76490283849826e-06
241	 9 	 Na2 	 Na2 	 3.289103011350932e-05 	 3.289103011350932e-05
241	 11 	 NO2 	 NO2 	 0.004619712688135149 	 0.004619712688135149
241	 16 	 CH2 	 CH2 	 0.003567248753548777 	 0.003567248753548777
241	 12 	 HN 	 NH 	 0.0014728117204145844 	 0.0014728117204145844
241	 23 	 HF2 	 HF2 	 0.003504000156341593 	 0.003504000156341593
241	 6 	 C2H2 	 C2H2 	 9.877896176766279e-05 	 9.877896176766279e-05
241	 10 	 NO 	 NO 	 9.105281756422126e-05 	 9.105281756422126e-05
241	 3 	 CHN 	 CNH 	 0.002557791964200954 	 0.002557791964200954
241	 21 	 HN2O 	 HON2 	 0.005290702640278793 	 0.005290702640278793
242	 10 	 NO 	 NO 	 9.11785214279097e-05 	 9.11785214279097e-05
242	 7 	 CO 	 OC 	 0.0003321782389635626 	 0.0003321782389635626
242	 20 	 CH 	 CH 	 2.0568698861342123e-06 	 2.0568698861342123e-06
242	 13 	 O3 	 O3 	 0.00411993345456876 	 0.00411993345456876
242	 6 	 C2H2 	 C2H2 	 9.91062489521589e-05 	 9.91062489521589e-05
242	 1 	 N2 	 N2 	 9.678341629737555e-06 	 9.678341629737555e-06
242	 4 	 CO2 	 CO2 	 0.006367588331885735 	 0.006367588331885735
242	 8 	 HLi 	 LiH 	 3.246596062864598e-07 	 3.246596062864598e-07
242	 0 	 H2 	 H2 	 1.192469745771923e-06 	 1.192469745771923e-06
242	 2 	 FLi 	 LiF 	 0.006789795840021873 	 0.006789795840021873
242	 21 	 HN2O 	 HON2 	 0.005290702082614107 	 0.005290702082614107
242	 12 	 HN 	 NH 	 0.001471801723823481 	 0.001471801723823481
242	 5 	 F2 	 F2 	 0.00030315419127563084 	 0.00030315419127563084
242	 11 	 NO2 	 NO2 	 0.004627922706745033 	 0.004627922706745033
242	 25 	 Li 	 Li 	 3.6407489758634735e-05 	 3.6407489758634735e-05
242	 14 	 N2O 	 N2O 	 0.0038466078814450902 	 0.0038466078814450902
242	 24 	 C 	 C 	 0.0001005820700369567 	 0.0001005820700369567
242	 18 	 H3N 	 NH3 	 0.0010213122987815062 	 0.0010213122987815062
242	 17 	 H2O 	 OH2 	 0.0005701502225962669 	 0.0005701502225962669
242	 19 	 HO 	 OH 	 4.1607939084765425e-05 	 4.1607939084765425e-05
242	 22 	 CH4O 	 CH4O 	 0.00028131803298057413 	 0.00028131803298057413
242	 9 	 Na2 	 Na2 	 3.2906687633495717e-05 	 3.2906687633495717e-05
242	 3 	 CHN 	 CNH 	 0.0025550204240882652 	 0.0025550204240882652
242	 23 	 HF2 	 HF2 	 0.003504007441889165 	 0.003504007441889165
242	 15 	 CH3 	 CH3 	 6.17732838081295e-05 	 6.17732838081295e-05
242	 16 	 CH2 	 CH2 	 0.003568168074217198 	 0.003568168074217198
243	 8 	 HLi 	 LiH 	 3.8169454505195864e-07 	 3.8169454505195864e-07
243	 25 	 Li 	 Li 	 3.9040869503675385e-05 	 3.9040869503675385e-05
243	 21 	 HN2O 	 HON2 	 0.005290710334732614 	 0.005290710334732614
243	 16 	 CH2 	 CH2 	 0.003568118634944738 	 0.003568118634944738
243	 6 	 C2H2 	 C2H2 	 9.881512841400284e-05 	 9.881512841400284e-05
243	 19 	 HO 	 OH 	 4.194914104751582e-05 	 4.194914104751582e-05
243	 24 	 C 	 C 	 0.00010024511110185046 	 0.00010024511110185046
243	 9 	 Na2 	 Na2 	 3.2887793501087244e-05 	 3.2887793501087244e-05
243	 13 	 O3 	 O3 	 0.004101499404005953 	 0.004101499404005953
243	 23 	 HF2 	 HF2 	 0.0035039992249333582 	 0.0035039992249333582
243	 1 	 N2 	 N2 	 9.787848796554633e-06 	 9.787848796554633e-06
243	 2 	 FLi 	 LiF 	 0.0067932718091231374 	 0.0067932718091231374
243	 12 	 HN 	 NH 	 0.0014721538613348913 	 0.0014721538613348913
243	 10 	 NO 	 NO 	 9.117020626930677e-05 	 9.117020626930677e-05
243	 11 	 NO2 	 NO2 	 0.004626841129684665 	 0.004626841129684665
243	 4 	 CO2 	 CO2 	 0.006369758776588642 	 0.006369758776588642
243	 18 	 H3N 	 NH3 	 0.001021950100973029 	 0.001021950100973029
243	 15 	 CH3 	 CH3 	 6.192198434828515e-05 	 6.192198434828515e-05
243	 20 	 CH 	 CH 	 2.0622235272507936e-06 	 2.0622235272507936e-06
243	 5 	 F2 	 F2 	 0.00030301882531508196 	 0.00030301882531508196
243	 0 	 H2 	 H2 	 1.1398320860837815e-06 	 1.1398320860837815e-06
243	 14 	 N2O 	 N2O 	 0.003849930139455151 	 0.003849930139455151
243	 17 	 H2O 	 OH2 	 0.0005707875767763329 	 0.0005707875767763329
243	 3 	 CHN 	 CNH 	 0.0025576715284800467 	 0.0025576715284800467
243	 7 	 CO 	 OC 	 0.0003319552341349793 	 0.0003319552341349793
243	 22 	 CH4O 	 CH4O 	 0.0002813183115143803 	 0.0002813183115143803
244	 23 	 HF2 	 HF2 	 0.003504002798964873 	 0.003504002798964873
244	 15 	 CH3 	 CH3 	 6.199218552209543e-05 	 6.199218552209543e-05
244	 17 	 H2O 	 OH2 	 0.0005708791487536829 	 0.0005708791487536829
244	 2 	 FLi 	 LiF 	 0.006795564152339888 	 0.006795564152339888
244	 10 	 NO 	 NO 	 9.118262251999987e-05 	 9.118262251999987e-05
244	 25 	 Li 	 Li 	 3.8783657774287984e-05 	 3.8783657774287984e-05
244	 21 	 HN2O 	 HON2 	 0.005290697666596687 	 0.005290697666596687
244	 20 	 CH 	 CH 	 2.054911789632598e-06 	 2.054911789632598e-06
244	 18 	 H3N 	 NH3 	 0.001021861843071786 	 0.001021861843071786
244	 19 	 HO 	 OH 	 4.160496924829759e-05 	 4.160496924829759e-05
244	 4 	 CO2 	 CO2 	 0.006363755398445215 	 0.006363755398445215
244	 14 	 N2O 	 N2O 	 0.003843591895309412 	 0.003843591895309412
244	 7 	 CO 	 OC 	 0.0003330877646840468 	 0.0003330877646840468
244	 22 	 CH4O 	 CH4O 	 0.000281318707109605 	 0.000281318707109605
244	 6 	 C2H2 	 C2H2 	 0.00010488476635180899 	 0.00010488476635180899
244	 9 	 Na2 	 Na2 	 3.2879603701328147e-05 	 3.2879603701328147e-05
244	 8 	 HLi 	 LiH 	 3.7935249847795356e-07 	 3.7935249847795356e-07
244	 24 	 C 	 C 	 0.00010030661632986322 	 0.00010030661632986322
244	 13 	 O3 	 O3 	 0.004126268881098372 	 0.004126268881098372
244	 5 	 F2 	 F2 	 0.00030368400949228063 	 0.00030368400949228063
244	 12 	 HN 	 NH 	 0.0014719246677237425 	 0.0014719246677237425
244	 1 	 N2 	 N2 	 9.765210538013442e-06 	 9.765210538013442e-06
244	 3 	 CHN 	 CNH 	 0.002555442374682597 	 0.002555442374682597
244	 16 	 CH2 	 CH2 	 0.003568718562244822 	 0.003568718562244822
244	 11 	 NO2 	 NO2 	 0.004624214796004729 	 0.004624214796004729
244	 0 	 H2 	 H2 	 1.3331870901477509e-06 	 1.3331870901477509e-06
245	 10 	 NO 	 NO 	 9.122181963851808e-05 	 9.122181963851808e-05
245	 18 	 H3N 	 NH3 	 0.0010214421046928425 	 0.0010214421046928425
245	 6 	 C2H2 	 C2H2 	 0.00010418747358436455 	 0.00010418747358436455
245	 12 	 HN 	 NH 	 0.001472527355795855 	 0.001472527355795855
245	 15 	 CH3 	 CH3 	 6.178437759321732e-05 	 6.178437759321732e-05
245	 24 	 C 	 C 	 0.00010033322737840804 	 0.00010033322737840804
245	 23 	 HF2 	 HF2 	 0.0035040053181320113 	 0.0035040053181320113
245	 13 	 O3 	 O3 	 0.004120765353062057 	 0.004120765353062057
245	 16 	 CH2 	 CH2 	 0.0035679008336520425 	 0.0035679008336520425
245	 22 	 CH4O 	 CH4O 	 0.0002813187867000014 	 0.0002813187867000014
245	 4 	 CO2 	 CO2 	 0.006363389863569302 	 0.006363389863569302
245	 25 	 Li 	 Li 	 3.518292518011461e-05 	 3.518292518011461e-05
245	 19 	 HO 	 OH 	 4.140935245836289e-05 	 4.140935245836289e-05
245	 17 	 H2O 	 OH2 	 0.0005691482131493596 	 0.0005691482131493596
245	 9 	 Na2 	 Na2 	 3.288842977502884e-05 	 3.288842977502884e-05
245	 1 	 N2 	 N2 	 9.198587570968899e-06 	 9.198587570968899e-06
245	 2 	 FLi 	 LiF 	 0.006798923095157011 	 0.006798923095157011
245	 3 	 CHN 	 CNH 	 0.0025620627868969638 	 0.0025620627868969638
245	 8 	 HLi 	 LiH 	 3.3046048185890756e-07 	 3.3046048185890756e-07
245	 21 	 HN2O 	 HON2 	 0.005290705038316041 	 0.005290705038316041
